YEAR,DOY,T2M,QV2M,PRECTOTCORR,WS2M,PS,RH2M,T2MDEW
2021,200,23.4,15.71,2.47,4.58,91.41,81.26,19.66
2021,201,23.27,15.49,0.62,5.4,91.61,80.76,19.47
2021,202,23.1,15.4,1.19,5.18,91.55,80.93,19.36
2021,203,22.42,15.42,1.19,6.43,91.28,83.54,19.34
2021,204,23.44,15.52,0.36,5.53,91.21,79.71,19.42
2021,205,23.8,16.07,3.23,4.53,91.36,80.99,20.0
2021,206,22.95,16.12,20.32,4.52,91.5,84.99,20.09
2021,207,22.92,15.71,4.25,4.28,91.52,83.06,19.68
2021,208,23.17,15.46,1.38,4.31,91.45,80.97,19.41
2021,209,23.61,15.15,0.04,4.65,91.53,78.15,19.1
2021,210,23.23,15.25,0.0,4.48,91.56,79.96,19.21
2021,211,22.82,15.43,0.0,4.21,91.64,82.26,19.41
2021,212,23.24,15.39,0.07,4.24,91.68,80.53,19.38
2021,213,23.3,15.17,0.01,4.32,91.59,79.24,19.13
2021,214,23.14,14.49,0.1,4.53,91.59,76.92,18.41
2021,215,23.27,15.1,0.16,4.13,91.72,79.09,19.07
2021,216,23.44,15.41,0.16,4.52,91.74,79.82,19.4
2021,217,23.58,15.46,2.28,4.54,91.58,79.41,19.42
2021,218,23.92,15.95,6.58,4.29,91.49,79.98,19.9
2021,219,24.01,16.43,2.1,3.62,91.52,81.77,20.39
2021,220,24.11,16.27,0.81,2.27,91.57,80.69,20.24
2021,221,24.12,16.47,6.82,2.38,91.6,81.35,20.43
2021,222,22.65,16.16,14.78,3.28,91.56,86.33,20.13
2021,223,23.5,16.19,0.77,2.59,91.52,82.8,20.14
2021,224,22.74,15.99,0.99,3.35,91.61,85.15,19.97
2021,225,23.14,15.75,4.65,3.45,91.53,82.43,19.72
2021,226,22.52,15.46,0.47,3.39,91.44,83.69,19.41
2021,227,22.19,14.81,0.01,3.73,91.47,81.94,18.72
2021,228,22.87,14.88,4.15,3.24,91.53,79.91,18.8
2021,229,23.51,15.05,1.18,3.0,91.56,78.24,18.99
2021,230,22.99,14.43,0.79,3.33,91.48,77.37,18.28
2021,231,22.29,13.9,1.46,3.99,91.44,77.31,17.69
2021,232,22.36,14.51,6.54,2.57,91.5,79.88,18.4
2021,233,22.4,14.76,7.71,1.66,91.63,81.17,18.68
2021,234,23.2,15.1,4.09,1.3,91.59,79.65,19.03
2021,235,23.02,16.23,1.31,1.15,91.55,85.11,20.2
2021,236,23.54,15.7,5.74,1.88,91.57,80.21,19.67
2021,237,23.62,15.82,2.19,2.49,91.49,80.26,19.76
2021,238,24.0,16.65,2.48,1.43,91.34,82.53,20.57
2021,239,23.41,16.85,19.32,2.39,91.3,86.0,20.75
2021,240,22.79,15.57,6.15,3.26,91.24,83.01,19.47
2021,241,22.48,14.21,2.53,3.85,91.23,77.98,18.0
2021,242,22.0,14.33,0.24,3.74,91.31,80.41,18.16
2021,243,23.3,14.73,0.55,2.84,91.38,77.63,18.58
2021,244,23.25,15.27,9.29,1.91,91.55,80.0,19.21
2021,245,22.49,16.14,18.05,1.77,91.51,87.06,20.1
2021,246,22.6,14.95,10.82,2.73,91.46,80.97,18.85
2021,247,22.14,15.61,4.79,3.02,91.46,86.15,19.56
2021,248,22.58,15.33,4.62,3.86,91.45,83.12,19.26
2021,249,21.93,14.17,6.25,4.61,91.43,80.18,18.0
2021,250,22.02,14.56,0.45,4.14,91.44,81.85,18.44
2021,251,22.68,15.53,1.71,3.82,91.54,83.53,19.5
2021,252,23.0,15.33,0.18,3.3,91.64,81.33,19.3
2021,253,22.98,15.62,0.0,3.27,91.61,82.59,19.6
2021,254,22.93,15.77,0.09,3.65,91.51,83.35,19.73
2021,255,23.13,15.74,0.36,4.34,91.4,82.17,19.69
2021,256,23.1,16.01,0.08,4.63,91.33,83.4,19.94
2021,257,23.62,16.11,0.01,3.42,91.41,82.0,20.06
2021,258,23.5,16.13,0.51,2.69,91.51,82.63,20.09
2021,259,23.54,16.17,0.02,2.62,91.48,82.44,20.12
2021,260,23.87,15.69,0.09,2.21,91.45,79.02,19.63
2021,261,24.22,15.29,0.11,1.75,91.57,76.14,19.23
2021,262,23.56,16.08,14.74,1.43,91.72,82.01,20.07
2021,263,23.36,16.63,16.66,1.44,91.64,85.24,20.6
2021,264,23.07,15.89,4.29,2.5,91.56,83.55,19.86
2021,265,23.12,15.86,3.63,2.48,91.41,83.0,19.78
2021,266,23.03,15.93,4.67,2.01,91.45,83.65,19.86
2021,267,23.78,16.29,2.69,1.81,91.51,82.11,20.24
2021,268,23.18,16.57,12.66,1.95,91.46,85.86,20.52
2021,269,21.95,15.65,1.26,2.75,91.32,86.96,19.57
2021,270,22.83,15.55,2.01,3.8,91.19,82.78,19.46
2021,271,21.58,14.73,1.64,3.51,91.39,84.45,18.63
2021,272,22.27,14.76,7.15,2.84,91.56,81.71,18.68
2021,273,23.26,14.98,1.49,1.32,91.63,78.63,18.9
2021,274,23.7,16.48,1.41,1.58,91.57,82.97,20.43
2021,275,23.33,16.59,4.28,1.97,91.53,85.5,20.55
2021,276,23.14,15.89,7.85,2.12,91.54,83.19,19.86
2021,277,22.97,16.22,14.57,1.54,91.48,85.5,20.15
2021,278,23.05,16.64,20.18,1.41,91.45,87.12,20.59
2021,279,22.78,16.57,4.32,1.58,91.33,87.53,20.48
2021,280,24.06,16.56,2.75,1.43,91.39,81.66,20.48
2021,281,23.33,17.42,10.82,1.85,91.49,88.97,21.33
2021,282,22.96,16.94,6.57,2.53,91.62,88.74,20.9
2021,283,22.77,16.36,5.55,2.18,91.58,87.04,20.34
2021,284,23.23,16.4,7.83,1.47,91.44,84.75,20.34
2021,285,22.59,16.28,10.82,1.51,91.44,87.1,20.23
2021,286,22.56,16.24,3.53,2.37,91.41,87.22,20.18
2021,287,23.36,16.18,15.48,1.54,91.35,82.94,20.11
2021,288,23.4,17.03,16.17,0.79,91.11,86.61,20.88
2021,289,23.58,17.41,8.15,1.62,91.07,87.46,21.24
2021,290,22.22,16.66,3.48,1.67,91.26,90.53,20.57
2021,291,23.13,16.9,2.52,2.3,91.5,87.69,20.82
2021,292,22.87,15.99,3.61,1.32,91.74,84.43,19.99
2021,293,23.16,16.65,4.2,1.33,91.85,86.4,20.63
2021,294,22.99,17.05,4.89,1.04,91.88,89.36,21.05
2021,295,23.17,16.68,2.8,1.36,91.9,86.9,20.7
2021,296,22.89,16.33,5.4,1.51,91.96,86.19,20.36
2021,297,22.46,15.55,5.53,0.97,91.97,85.0,19.57
2021,298,22.13,15.63,0.44,1.72,91.8,86.76,19.64
2021,299,22.41,15.6,0.6,1.39,91.71,85.3,19.59
2021,300,21.92,14.95,0.09,1.84,91.73,84.5,18.92
2021,301,21.65,14.46,0.01,1.89,91.76,82.91,18.4
2021,302,21.39,15.1,2.71,2.08,91.85,87.46,19.09
2021,303,22.05,15.75,3.11,2.51,91.91,87.82,19.78
2021,304,22.04,15.88,1.77,2.16,91.85,88.62,19.89
2021,305,21.71,15.83,2.04,2.22,91.76,89.69,19.83
2021,306,21.42,15.31,3.39,3.19,91.75,88.4,19.3
2021,307,21.73,15.46,0.97,2.41,91.76,87.75,19.45
2021,308,22.05,15.83,17.84,1.81,91.74,88.06,19.84
2021,309,22.22,15.54,8.81,0.9,91.7,85.96,19.53
2021,310,21.69,15.71,1.55,1.6,91.64,88.94,19.7
2021,311,21.56,15.85,5.42,2.33,91.57,90.23,19.8
2021,312,20.57,15.47,2.21,2.03,91.67,93.34,19.46
2021,313,20.54,14.73,0.27,1.65,91.75,89.66,18.69
2021,314,19.8,13.48,3.0,2.05,91.68,86.38,17.28
2021,315,18.65,13.36,19.01,4.01,91.41,90.86,17.09
2021,316,19.87,14.84,10.91,3.75,91.26,92.88,18.66
2021,317,22.57,15.76,5.19,0.79,91.5,84.72,19.72
2021,318,22.32,16.65,5.24,1.2,91.5,90.28,20.57
2021,319,22.98,16.85,22.96,1.23,91.41,88.16,20.78
2021,320,22.48,16.59,5.99,2.23,91.44,89.35,20.53
2021,321,22.08,16.3,5.58,1.69,91.65,89.94,20.26
2021,322,19.7,14.62,34.11,3.34,91.51,92.65,18.49
2021,323,21.89,16.96,20.05,3.65,91.07,93.42,20.77
2021,324,22.08,16.8,5.01,2.58,91.26,91.97,20.68
2021,325,21.76,14.41,5.44,1.78,91.62,82.52,18.32
2021,326,21.55,15.39,0.6,1.51,91.76,87.6,19.31
2021,327,22.13,16.11,0.25,1.67,91.73,88.97,20.1
2021,328,21.98,15.31,2.97,1.88,91.73,86.12,19.25
2021,329,21.12,14.97,0.72,2.49,91.76,88.19,18.95
2021,330,21.29,14.88,1.97,2.81,91.78,87.03,18.86
2021,331,20.8,15.03,1.0,3.1,91.77,89.97,19.01
2021,332,20.03,14.6,5.2,3.07,91.81,91.44,18.54
2021,333,20.25,14.58,2.14,3.08,91.87,90.37,18.54
2021,334,21.02,14.87,1.13,2.67,91.86,88.26,18.85
2021,335,21.71,15.44,0.13,3.1,91.82,87.75,19.45
2021,336,21.8,15.17,0.08,2.12,91.79,85.94,19.16
2021,337,21.18,14.44,0.1,1.21,91.84,84.92,18.38
2021,338,21.72,14.12,0.19,0.65,91.85,80.07,18.02
2021,339,22.22,14.87,0.16,1.15,91.84,82.17,18.83
2021,340,21.46,15.05,0.71,1.23,91.82,86.94,19.03
2021,341,21.62,14.89,0.08,2.11,91.85,85.32,18.87
2021,342,20.68,13.47,0.03,2.03,91.88,82.77,17.28
2021,343,21.88,15.12,4.38,1.68,91.95,85.37,19.12
2021,344,20.57,13.81,0.23,2.58,92.04,85.14,17.72
2021,345,20.82,14.59,0.35,2.82,92.01,87.6,18.59
2021,346,20.66,14.29,0.54,3.1,92.03,87.26,18.26
2021,347,20.9,14.63,1.43,2.83,91.92,87.83,18.6
2021,348,20.11,13.93,0.55,2.93,91.89,87.69,17.84
2021,349,20.14,13.5,0.02,2.69,91.93,85.28,17.35
2021,350,19.96,13.13,0.0,2.51,92.01,84.29,16.91
2021,351,19.69,12.5,0.0,1.97,92.06,82.23,16.16
2021,352,18.22,11.11,0.0,2.26,92.01,80.39,14.32
2021,353,17.08,10.09,0.0,2.28,92.1,79.4,12.85
2021,354,17.15,10.52,0.0,2.05,92.09,81.45,13.48
2021,355,18.15,10.03,0.0,1.02,92.11,74.0,12.77
2021,356,17.69,10.4,0.0,1.32,91.98,78.01,13.28
2021,357,17.96,10.39,0.0,1.27,91.92,76.31,13.27
2021,358,17.61,9.49,0.0,1.35,91.94,73.09,11.9
2021,359,18.31,10.6,0.0,1.44,91.98,77.05,13.59
2021,360,18.7,11.46,0.0,1.76,92.09,80.71,14.79
2021,361,18.48,11.34,0.0,2.0,92.13,81.15,14.65
2021,362,18.48,11.79,0.0,2.21,92.08,82.94,15.24
2021,363,18.96,12.04,0.0,2.23,92.01,82.45,15.57
2021,364,19.49,12.6,1.49,2.71,92.09,83.39,16.22
2021,365,20.63,14.12,3.07,3.6,92.15,86.54,18.08
2022,1,20.72,14.03,1.16,3.33,92.19,85.66,18.0
2022,2,20.2,13.15,0.06,2.99,92.1,83.39,16.97
2022,3,19.63,11.78,0.0,2.15,92.05,78.96,15.2
2022,4,19.48,12.24,0.0,2.08,92.06,81.36,15.83
2022,5,19.59,11.6,0.0,1.11,92.05,77.66,15.01
2022,6,19.83,12.34,0.0,1.92,91.97,80.79,15.95
2022,7,20.39,13.04,0.0,2.24,91.99,81.7,16.82
2022,8,20.76,13.33,0.0,1.94,92.01,81.81,17.16
2022,9,20.89,13.29,0.0,2.05,91.89,80.97,17.09
2022,10,20.22,12.08,0.0,2.16,91.89,77.92,15.58
2022,11,20.61,12.33,0.0,2.05,91.9,77.77,15.89
2022,12,21.12,13.34,0.0,2.02,91.85,80.29,17.14
2022,13,21.43,13.48,0.0,1.9,91.8,79.51,17.3
2022,14,21.59,13.44,0.03,1.52,91.8,78.49,17.24
2022,15,22.13,12.94,0.02,0.94,91.88,73.33,16.65
2022,16,21.72,13.55,0.03,2.47,91.99,78.88,17.41
2022,17,21.22,12.99,0.01,2.78,92.13,78.42,16.76
2022,18,20.6,11.99,0.0,2.22,92.08,75.65,15.49
2022,19,20.16,10.99,0.0,1.8,91.94,72.14,14.06
2022,20,20.17,9.66,0.0,1.37,91.76,63.92,12.13
2022,21,21.21,10.01,0.0,1.35,91.78,63.12,12.63
2022,22,20.62,9.97,0.0,1.62,91.67,65.11,12.57
2022,23,20.01,10.32,0.01,1.66,91.66,69.45,13.01
2022,24,20.13,9.25,0.0,1.48,91.62,62.8,11.37
2022,25,20.92,11.83,0.35,1.07,91.61,71.47,15.06
2022,26,21.42,13.86,0.49,1.99,91.62,81.19,17.7
2022,27,21.49,12.85,0.03,2.82,91.71,75.83,16.52
2022,28,20.75,11.72,0.01,3.33,91.86,73.84,15.11
2022,29,21.24,12.19,0.0,2.95,91.94,74.44,15.72
2022,30,22.71,12.79,0.0,0.88,91.85,71.88,16.45
2022,31,23.6,12.93,0.0,1.19,91.77,69.69,16.57
2022,32,23.02,12.49,0.0,1.71,91.72,70.03,16.0
2022,33,22.24,10.95,0.0,1.7,91.78,65.8,13.99
2022,34,21.57,11.35,0.0,1.78,91.76,69.01,14.59
2022,35,22.14,10.61,0.0,1.84,91.65,63.54,13.25
2022,36,22.14,11.49,0.0,1.88,91.7,66.78,14.69
2022,37,22.92,12.93,0.0,2.71,91.92,71.58,16.61
2022,38,22.54,12.12,0.0,1.67,91.95,69.43,15.63
2022,39,22.43,11.4,0.0,1.69,91.84,66.73,14.65
2022,40,21.81,10.9,0.0,2.7,91.81,66.42,13.96
2022,41,21.45,8.84,0.0,2.46,91.79,57.94,10.58
2022,42,21.69,9.04,0.0,3.57,91.8,56.93,10.87
2022,43,22.06,10.42,0.0,3.11,91.76,63.41,13.2
2022,44,21.41,9.61,0.0,2.7,91.68,61.85,11.74
2022,45,21.72,10.06,0.0,2.08,91.68,63.43,12.56
2022,46,22.15,11.2,0.0,2.18,91.67,66.03,14.35
2022,47,22.76,10.93,0.0,1.5,91.53,62.5,13.94
2022,48,22.68,10.89,0.0,1.89,91.46,62.15,13.86
2022,49,22.71,10.44,0.0,3.01,91.6,61.18,13.17
2022,50,22.97,9.98,0.0,3.08,91.81,58.34,12.44
2022,51,23.8,9.7,0.0,1.29,91.75,55.62,11.95
2022,52,24.62,11.43,0.0,1.38,91.66,60.03,14.59
2022,53,24.97,11.22,0.0,2.6,91.77,56.08,14.36
2022,54,23.45,10.25,0.0,3.46,92.0,58.48,12.77
2022,55,22.54,8.49,0.0,2.5,92.06,54.16,9.59
2022,56,22.44,7.26,0.0,2.82,92.0,49.27,6.8
2022,57,21.63,7.95,0.0,2.74,91.97,54.72,8.32
2022,58,23.31,9.98,0.0,2.45,91.98,58.58,12.18
2022,59,22.87,8.66,0.0,2.22,91.96,53.38,9.97
2022,60,23.43,8.37,0.0,2.9,91.95,49.46,9.7
2022,61,22.92,6.17,0.0,3.19,91.92,38.76,4.93
2022,62,22.8,6.73,0.0,3.57,91.88,40.86,6.48
2022,63,23.39,6.04,0.0,3.48,91.87,36.74,4.66
2022,64,23.82,8.59,0.0,3.57,91.83,45.38,10.0
2022,65,23.9,10.08,0.0,3.96,91.78,52.91,12.79
2022,66,23.23,10.1,0.02,3.83,91.79,54.4,12.83
2022,67,24.97,9.31,0.0,3.05,91.79,49.96,11.31
2022,68,25.82,8.79,0.0,2.58,91.75,45.63,10.31
2022,69,25.83,8.22,0.0,3.4,91.72,40.23,9.62
2022,70,25.63,6.55,0.0,3.74,91.69,32.85,6.26
2022,71,25.81,6.19,0.0,3.56,91.63,30.83,5.38
2022,72,25.37,7.03,0.0,3.4,91.69,34.05,7.31
2022,73,26.4,7.66,0.0,2.54,91.69,37.56,8.48
2022,74,26.72,7.25,0.0,2.08,91.6,35.25,7.42
2022,75,26.47,7.28,0.0,2.46,91.54,36.02,7.45
2022,76,27.12,6.36,0.0,2.63,91.51,30.23,5.69
2022,77,27.81,7.33,0.0,1.92,91.46,33.16,7.73
2022,78,28.46,8.79,0.0,1.78,91.45,35.43,10.56
2022,79,26.19,13.02,0.97,1.83,91.49,57.19,16.66
2022,80,26.76,13.18,5.15,1.25,91.52,58.02,16.81
2022,81,26.26,13.92,5.57,1.54,91.55,62.97,17.67
2022,82,27.65,13.08,0.1,1.85,91.49,54.59,16.69
2022,83,27.35,13.12,0.06,1.17,91.51,56.16,16.65
2022,84,27.88,11.58,0.01,2.04,91.56,49.84,14.67
2022,85,28.27,11.65,0.03,2.42,91.74,49.76,14.78
2022,86,28.81,11.5,0.01,3.37,91.76,48.62,14.37
2022,87,28.85,11.35,0.0,2.88,91.73,47.73,14.22
2022,88,29.64,11.02,0.0,2.45,91.6,43.4,13.89
2022,89,30.0,10.83,0.02,2.28,91.58,40.22,13.73
2022,90,30.16,10.64,0.0,2.48,91.62,38.39,13.49
2022,91,29.91,10.23,0.1,2.96,91.61,38.47,12.79
2022,92,28.72,10.17,0.22,3.06,91.72,43.09,12.31
2022,93,28.59,10.09,0.0,3.55,91.67,44.73,11.94
2022,94,28.61,10.59,0.0,3.48,91.72,46.34,12.98
2022,95,28.07,9.84,0.0,3.88,91.88,44.87,11.77
2022,96,28.11,8.61,0.04,3.37,91.88,40.52,9.59
2022,97,27.39,10.72,2.48,3.34,91.79,48.96,13.21
2022,98,28.1,12.2,1.19,3.18,91.69,52.25,15.52
2022,99,27.96,12.36,0.11,2.79,91.61,53.89,15.66
2022,100,28.56,10.23,0.0,3.22,91.56,44.78,12.31
2022,101,27.88,10.54,0.0,2.66,91.52,47.5,12.98
2022,102,29.05,10.68,0.01,2.9,91.43,44.14,12.98
2022,103,27.56,13.54,2.69,2.72,91.43,56.46,17.18
2022,104,25.23,12.69,14.91,1.99,91.52,62.32,15.88
2022,105,27.76,13.3,0.07,0.77,91.46,56.89,16.85
2022,106,28.72,13.69,3.15,1.71,91.37,54.39,17.31
2022,107,26.82,15.11,13.3,1.98,91.5,65.49,18.96
2022,108,26.48,13.42,8.37,2.54,91.64,60.74,16.93
2022,109,26.05,14.56,2.04,2.02,91.77,66.78,18.43
2022,110,28.1,13.09,0.03,2.23,91.59,55.37,16.63
2022,111,27.45,13.88,0.0,2.71,91.51,59.52,17.5
2022,112,26.78,13.92,0.01,2.66,91.61,61.66,17.63
2022,113,25.93,14.56,1.07,2.6,91.68,65.9,18.44
2022,114,27.73,11.92,0.01,2.09,91.56,52.58,15.1
2022,115,27.65,12.49,0.0,2.06,91.49,53.84,15.92
2022,116,28.44,11.11,0.01,2.25,91.51,46.97,14.0
2022,117,28.83,12.4,0.0,2.85,91.51,50.75,15.77
2022,118,29.18,12.35,0.0,2.56,91.55,49.88,15.66
2022,119,29.94,12.03,0.01,3.25,91.57,47.9,15.05
2022,120,29.98,13.61,0.64,1.91,91.46,49.96,17.28
2022,121,30.31,14.4,9.84,1.52,91.35,52.38,17.93
2022,122,28.76,15.74,6.72,1.95,91.33,62.16,19.48
2022,123,27.77,15.44,3.23,1.89,91.44,63.48,19.29
2022,124,28.44,15.12,1.02,2.07,91.5,60.84,18.94
2022,125,27.11,15.41,2.93,1.74,91.48,65.39,19.3
2022,126,27.4,14.7,7.53,1.26,91.43,62.09,18.43
2022,127,27.35,15.18,12.12,1.61,91.4,64.03,18.98
2022,128,27.81,15.12,1.56,1.82,91.26,62.57,18.92
2022,129,27.31,15.61,3.55,2.15,91.13,65.58,19.42
2022,130,26.4,15.62,7.82,3.87,91.1,68.95,19.43
2022,131,25.2,15.64,8.85,5.32,91.17,73.35,19.51
2022,132,24.54,15.73,2.19,4.25,91.26,76.26,19.64
2022,133,25.61,16.15,1.32,3.11,91.24,73.96,20.04
2022,134,25.35,16.54,5.0,2.48,91.29,76.35,20.42
2022,135,24.21,17.48,14.04,2.32,91.36,84.68,21.35
2022,136,25.13,17.49,26.3,2.37,91.34,81.11,21.35
2022,137,25.1,15.32,50.97,1.17,91.26,71.44,19.17
2022,138,24.38,16.54,12.48,1.41,91.23,79.89,20.43
2022,139,22.64,16.44,1.89,3.55,91.32,87.21,20.35
2022,140,22.05,14.77,1.17,4.59,91.48,82.12,18.65
2022,141,23.51,14.61,0.59,4.34,91.45,75.97,18.48
2022,142,24.39,15.76,0.02,4.36,91.33,77.29,19.7
2022,143,25.31,16.12,0.0,3.36,91.26,75.7,20.03
2022,144,26.15,16.29,0.0,2.58,91.46,73.19,20.2
2022,145,26.3,16.1,0.05,1.69,91.59,71.36,20.05
2022,146,25.46,16.11,0.5,2.38,91.6,73.94,20.09
2022,147,24.38,15.54,0.12,3.1,91.6,76.25,19.5
2022,148,24.5,14.86,0.01,3.46,91.51,73.33,18.74
2022,149,24.83,14.05,0.01,3.05,91.48,69.24,17.85
2022,150,25.28,15.04,6.19,2.6,91.41,71.11,18.93
2022,151,23.55,15.45,1.95,2.88,91.38,78.83,19.36
2022,152,23.49,15.55,0.18,3.4,91.36,79.46,19.47
2022,153,25.09,15.32,0.15,2.21,91.35,73.28,19.19
2022,154,24.96,15.76,3.77,2.06,91.33,74.95,19.66
2022,155,24.32,15.34,5.06,2.44,91.4,75.55,19.24
2022,156,24.87,16.04,8.16,1.45,91.39,76.26,19.95
2022,157,24.37,15.59,6.53,1.55,91.4,76.62,19.49
2022,158,24.71,15.9,1.66,2.74,91.45,76.44,19.83
2022,159,24.56,15.41,0.03,3.65,91.44,75.07,19.32
2022,160,25.28,14.7,0.01,3.83,91.39,70.31,18.54
2022,161,24.79,14.89,0.01,4.22,91.45,72.59,18.79
2022,162,24.6,14.36,0.01,3.93,91.51,70.64,18.24
2022,163,23.66,13.9,1.12,3.42,91.5,71.84,17.71
2022,164,24.04,14.62,2.69,2.56,91.55,73.8,18.52
2022,165,24.15,15.76,16.45,2.77,91.52,78.12,19.7
2022,166,23.32,15.56,17.03,2.65,91.45,80.65,19.47
2022,167,23.18,16.28,8.7,1.47,91.43,84.05,20.22
2022,168,21.74,15.04,35.02,1.56,91.46,84.67,18.94
2022,169,22.02,15.67,5.41,1.62,91.46,86.81,19.63
2022,170,23.17,16.6,20.12,2.1,91.47,86.05,20.54
2022,171,23.2,15.19,5.87,3.19,91.4,79.53,19.11
2022,172,23.01,15.54,2.26,3.41,91.31,81.91,19.46
2022,173,22.32,15.69,1.74,2.65,91.42,85.63,19.63
2022,174,23.15,15.31,0.11,3.16,91.48,80.31,19.26
2022,175,22.26,15.52,0.01,4.11,91.44,84.76,19.46
2022,176,22.67,15.1,0.49,4.29,91.25,81.21,18.99
2022,177,23.12,15.11,0.02,4.61,91.29,79.43,19.01
2022,178,23.81,15.05,0.0,4.35,91.44,76.61,18.97
2022,179,23.95,15.3,0.01,3.54,91.44,77.12,19.23
2022,180,24.13,16.06,6.76,3.17,91.3,79.52,19.98
2022,181,23.57,16.3,3.4,3.63,91.31,82.75,20.22
2022,182,23.2,16.23,1.23,3.66,91.33,84.03,20.15
2022,183,22.83,16.08,0.25,3.59,91.24,84.87,19.99
2022,184,23.52,15.96,0.02,4.16,91.24,81.4,19.88
2022,185,22.44,15.4,0.67,4.97,91.26,83.42,19.32
2022,186,22.37,15.46,2.16,4.73,91.2,84.1,19.36
2022,187,22.56,15.14,1.58,4.42,91.32,81.81,19.05
2022,188,22.55,15.5,4.29,4.64,91.5,83.8,19.45
2022,189,22.27,14.99,2.47,5.09,91.44,82.37,18.92
2022,190,22.61,15.52,4.81,5.11,91.26,83.41,19.44
2022,191,22.93,15.12,0.94,5.34,91.29,80.17,19.03
2022,192,23.11,15.18,2.12,5.07,91.44,80.01,19.11
2022,193,22.79,15.01,0.81,5.9,91.43,80.38,18.93
2022,194,22.87,14.85,1.14,7.08,91.22,78.86,18.73
2022,195,22.43,14.42,0.44,7.49,91.14,78.31,18.25
2022,196,23.32,14.79,0.19,5.96,91.25,76.98,18.67
2022,197,23.57,15.81,11.71,4.85,91.34,80.63,19.74
2022,198,23.09,15.63,4.27,5.17,91.43,81.89,19.58
2022,199,22.68,15.34,4.04,4.04,91.49,82.1,19.27
2022,200,22.95,15.65,0.52,2.46,91.5,82.54,19.59
2022,201,23.77,16.28,22.88,2.13,91.48,81.67,20.23
2022,202,23.26,16.38,6.52,2.39,91.43,84.52,20.31
2022,203,22.51,16.11,7.44,2.75,91.45,86.68,20.06
2022,204,22.84,15.5,0.1,3.34,91.42,82.61,19.44
2022,205,22.99,15.28,0.03,3.48,91.43,80.88,19.21
2022,206,22.91,15.23,1.29,2.69,91.52,80.91,19.17
2022,207,22.22,15.25,3.95,2.8,91.56,84.1,19.2
2022,208,22.88,16.12,6.1,2.1,91.48,85.09,20.07
2022,209,24.1,15.79,1.5,1.18,91.54,78.61,19.75
2022,210,23.39,15.65,5.15,1.17,91.57,80.18,19.61
2022,211,24.39,15.8,10.64,0.85,91.43,76.57,19.7
2022,212,24.02,17.18,13.87,1.24,91.25,84.58,21.06
2022,213,23.93,17.05,26.64,1.95,91.2,84.35,20.92
2022,214,23.89,16.9,14.82,1.68,91.12,83.76,20.75
2022,215,22.77,15.79,27.73,1.96,91.13,83.4,19.67
2022,216,22.06,15.52,11.6,1.22,91.15,85.69,19.41
2022,217,22.62,15.77,5.41,5.51,91.25,84.42,19.69
2022,218,22.5,15.64,4.52,5.68,91.19,84.33,19.54
2022,219,22.28,15.87,2.11,5.34,91.16,86.36,19.76
2022,220,22.39,15.81,1.59,5.82,91.11,85.48,19.7
2022,221,22.49,15.03,0.56,6.36,91.13,81.48,18.91
2022,222,22.1,14.63,0.11,5.77,91.15,81.41,18.48
2022,223,22.64,15.22,0.4,4.96,91.29,82.13,19.13
2022,224,22.86,15.23,0.09,4.46,91.43,81.25,19.16
2022,225,22.2,14.9,0.01,3.59,91.49,82.48,18.83
2022,226,22.82,14.72,0.0,3.93,91.52,78.98,18.59
2022,227,23.63,15.31,0.01,3.01,91.59,78.49,19.25
2022,228,24.23,15.48,0.02,1.65,91.59,76.83,19.42
2022,229,24.05,15.94,0.26,2.37,91.6,79.47,19.91
2022,230,22.91,16.46,238.99,3.17,91.53,86.48,20.39
2022,231,23.02,16.04,23.68,3.65,91.51,84.18,19.99
2022,232,22.87,15.87,0.02,3.52,91.54,83.98,19.82
2022,233,22.87,16.13,5.33,3.63,91.47,85.15,20.06
2022,234,22.83,16.15,2.93,3.95,91.43,85.48,20.09
2022,235,23.28,16.17,1.03,3.55,91.44,83.66,20.1
2022,236,22.86,16.07,5.15,3.25,91.55,84.98,20.03
2022,237,22.28,15.78,18.22,2.89,91.47,86.29,19.73
2022,238,22.0,16.4,44.42,2.34,91.38,90.52,20.32
2022,239,22.02,16.14,12.91,2.74,91.39,89.28,20.08
2022,240,22.53,16.18,13.11,2.6,91.36,86.92,20.09
2022,241,22.84,17.05,29.57,1.89,91.42,89.66,20.96
2022,242,23.67,17.26,1.59,1.92,91.43,86.74,21.16
2022,243,22.53,16.89,4.88,1.78,91.42,90.56,20.82
2022,244,23.1,15.97,3.5,1.01,91.4,83.85,19.9
2022,245,23.3,16.57,5.13,1.61,91.48,85.24,20.52
2022,246,24.24,16.86,8.36,0.75,91.48,82.53,20.77
2022,247,23.57,17.84,45.37,1.19,91.46,89.64,21.7
2022,248,24.12,17.15,19.12,0.79,91.43,83.96,21.07
2022,249,23.13,16.71,26.9,1.31,91.4,86.43,20.63
2022,250,22.26,16.27,9.56,1.47,91.45,88.64,20.21
2022,251,22.06,16.26,8.73,2.79,91.4,89.52,20.19
2022,252,22.3,16.67,0.41,3.03,91.37,90.33,20.58
2022,253,22.27,16.29,0.67,3.81,91.38,88.73,20.22
2022,254,21.95,15.91,0.06,4.27,91.33,88.36,19.84
2022,255,22.07,15.68,0.0,4.78,91.33,86.68,19.61
2022,256,22.48,16.29,2.2,3.39,91.55,87.81,20.22
